route_id,from_stop_id,median_travel_time,travel_time_volatility,buffer_time_index,on_time_performance,n_observations,total_miles_restricted,station_rss,station_rss_scaled
Blue,70055,-1.1547905093736262,-0.32658771693146965,-0.31529810581789564,-0.2257541439702831,487334,-1.2530565570316905,0.40255715180398355,93.61906201212966
Blue,70056,1.7027692522406324,-0.22956910169727646,-0.23823662957640301,0.3340501533081744,111057,-1.2530565570316905,0.07035423901253769,89.9059533386585
Blue,70057,-1.1110688967277367,-0.3594790204874624,-0.3419263165058541,-0.5669701745407087,541131,-1.2530565570316905,0.3255747808254815,92.7586122737973
Blue,70058,1.835786659892139,0.27331252345620416,0.1987444048412366,-0.7852270363823824,55632,-1.2530565570316905,-0.46438333445060753,83.92906799056577
Blue,70059,-1.0503766813638353,-0.3605247959316938,-0.34053905417820934,0.07227706103496623,594237,-1.2530565570316905,0.47619738569396175,94.44215591240794
Orange,70001,-0.44874931154887443,-0.39946741817718356,-0.34801441885438006,-0.054223526424837104,342578,-0.6143607720017253,0.30206305158418534,92.49581624639168
Orange,70002,1.8489363807628312,-0.3566463211449676,-0.29016212974990835,-0.35633961314421914,44215,-0.6143607720017253,-0.14328717047658796,87.51803396757013
Orange,70003,-0.5641894189035749,-0.2927293623433121,-0.27662074385114954,-0.05861501635883135,746560,-0.6143607720017253,0.2737482624946163,92.17933530986843
Orange,70004,-0.40403646009116073,-0.25957417659114296,-0.2671179511764591,-1.5802383842710768,88044,-0.6143607720017253,-0.14134501791202203,87.53974185529484
Orange,70005,-0.6078951385604986,-0.32993388978821697,-0.278795404937394,-0.08404342809981374,704168,-0.6143607720017253,0.28379181464069664,92.29159441161053
Orange,70006,0.36749214426838916,-0.2764601418664279,-0.2984710448186067,0.48049663667525216,130584,-0.6143607720017253,0.27016921139998584,92.13933142925643
Orange,70007,-0.40648778088931,4.847201535047563,5.76024968147379,-0.3032240061290784,660834,-0.6143607720017253,-2.605259561329039,60.0
Orange,70008,0.5807009099963472,-0.27318556301541447,-0.28813231291576963,0.8111445429459918,174182,-0.6143607720017253,0.31744654542001444,92.66776110957827
Orange,70009,-0.44792935424313685,-0.35533416041483523,-0.3143488725121616,-0.33734465941672803,617379,-0.6143607720017253,0.21171007371421025,91.48592014709538
Orange,70010,0.4115692761674564,-0.354239922860149,-0.35666919248280154,-0.2291260598425573,216985,-0.6143607720017253,0.12014644965015238,90.46249237570751
Orange,70011,-0.5339374599062607,0.02783275949418673,0.07118598513299629,0.4187380189751482,582783,-0.6143607720017253,0.2214565147731029,91.59485836960268
Orange,70012,0.4455194114434332,-0.3332189165642953,-0.28322642249955204,0.35065183309917797,260818,-0.6143607720017253,0.23638245852441386,91.76168908983038
Orange,70013,-0.6314392197148153,1.7060211354078103,1.7552369714640594,0.5189307740222864,545764,-0.6143607720017253,-0.579429873055001,82.64316626033926
Orange,70014,0.39925566471628826,-0.3231538249280646,-0.276408025311616,-0.12177307199063737,298182,-0.6143607720017253,0.12099492205499011,90.47197594771816
Orange,70015,-0.4376886765715665,-0.3352404262522899,-0.30784549780077847,0.02127264545598992,501175,-0.6143607720017253,0.29317902106317206,92.39651738562682
Orange,70016,1.4188530968518949,-0.33537570426457963,-0.33396011252151564,-0.09927989536742374,338332,-0.6143607720017253,-0.008877906972943786,89.02035734552186
Orange,70017,-0.5378258437692165,-0.30327334599152456,-0.2914111875994341,-0.47144600244020685,473601,-0.6143607720017253,0.17291958655324297,91.05234991402526
Orange,70018,0.44942935582026655,-0.3660310195946426,-0.35024319526069575,0.4710339590404614,382535,-0.6143607720017253,0.29084871730108247,92.3704710423298
Orange,70019,-0.5459166275896193,-0.2652305126267837,-0.21830974256837074,-0.06069791570970046,429366,-0.6143607720017253,0.24903415620997893,91.90310003657875
Orange,70020,0.5143252235782454,-0.37841535935103277,-0.3397742750820475,0.1258254644317754,426682,-0.6143607720017253,0.19529106837964966,91.30240113275187
Orange,70021,-0.4939109140411925,-0.33004565367218264,-0.2786815756211765,0.12589985906831308,385147,-0.6143607720017253,0.31917948639676946,92.68713059107176
Orange,70022,0.4698074270586426,-0.3282018021942887,-0.34060934714190755,-0.052077813502795986,471046,-0.6143607720017253,0.1451482970997262,90.74194379844714
Orange,70023,-0.569853621701922,-0.3246968133439497,-0.3124104495312206,-0.5438319255638692,340831,-0.6143607720017253,0.1702329547832861,91.02232081029578
Orange,70024,-0.05929017735093545,3.1662083770497804,-0.2299242763716262,-0.1361236534264836,515127,-0.6143607720017253,-0.6977723347233467,81.32042523688374
Orange,70025,-0.14572529192593803,1.3875067253031192,1.0951501162563482,0.7698326020667524,296785,-0.6143607720017253,-0.34491118888411554,85.26443575183416
Orange,70026,-0.4237800438840059,-0.3132529551187086,-0.2897955210867197,-0.741034896545655,533031,-0.6143607720017253,0.09050647869771673,90.13119957547245
Orange,70027,-0.470934714896465,-0.31462900754680456,-0.26508256990653944,0.534826642333693,255919,-0.6143607720017253,0.4107108393814015,93.71019766115236
Orange,70028,-0.3707060982310547,-0.34654042996754836,-0.33457314027395363,0.5768422772832584,573193,-0.6143607720017253,0.43153095381602086,93.94290888827632
Orange,70029,-0.4785566123548963,-0.35062422389505804,-0.27330587623803104,0.5909890234854631,215065,-0.6143607720017253,0.436949349958045,94.00347155325176
Orange,70030,-0.3521767733451998,-0.3616197665999149,-0.3192774648682485,0.5344580254918332,617955,-0.6143607720017253,0.4181014074419517,93.79280374710422
Orange,70031,-0.5317015006252617,-0.3389840257477739,-0.28096032856761693,-0.7916031529280192,172093,-0.6143607720017253,0.09827660264080469,90.21804804517609
Orange,70032,-0.3484731886664457,-0.3598378408718292,-0.31598973837089495,-0.11853747971781257,701922,-0.6143607720017253,0.2530295803813673,91.94775781522469
Orange,70033,0.39286702865165457,0.10402416904804189,-0.17193337510862214,3.516416852446863,85974,-0.6143607720017253,0.8985875375292851,99.16330818404126
Orange,70034,-0.5109444508693575,-0.21875666771379296,-0.1304824652366232,-0.01744031955633267,742721,-0.6143607720017253,0.22102744817909703,91.59006259319509
Orange,70035,1.0683902326637893,-0.32890802133675967,-0.24136658261388955,-0.3065746806070375,45514,-0.6143607720017253,-0.03289747686349294,88.7518850659015
Orange,70036,-0.37556123361033467,-0.4032366599851948,-0.3592187744080456,-0.1767096973889447,325419,-0.6143607720017253,0.26420669649279666,92.0726870231868
Orange,70278,-0.3123304587588507,-0.3695968774772298,-0.3364778527643724,1.014216078567266,660331,-0.6143607720017253,0.5383583482162172,95.13694334564639
Orange,70279,-0.4961248864704691,-0.3346287582963033,-0.31272763171610696,0.7158926466500882,129010,-0.6143607720017253,0.4766670693363675,94.4474056749454
Orange,Forest Hills-01,-0.4960084962387741,-0.36976426451510813,-0.31541853299203565,-0.09929350328206403,245327,-0.6143607720017253,0.2823096751922586,92.27502819671781
Orange,Forest Hills-02,-0.5014432074656784,-0.35652976669339564,-0.3137990950612411,-0.09260891867822417,196448,-0.6143607720017253,0.2810825440891274,92.26131226899088
Orange,Oak Grove-01,-0.41139042248560836,-0.3871897878617435,-0.3378530897561589,-0.05305401316046738,214528,-0.6143607720017253,0.2911418566873725,92.37374752894644
Orange,Oak Grove-02,-0.4016041417798189,-0.39014462165716857,-0.3397330518227261,-0.02099580771028683,236652,-0.6143607720017253,0.2988971649095473,92.46043039991596
Red,70061,0.1378693327485249,-0.36709549893479276,-0.26818745516201953,-0.17368252603148585,337483,1.1355403548674399,-0.018834328382691126,88.90907212414129
Red,70063,-0.10882551889008048,0.6166269153381042,0.6129557509974406,-0.621151244195453,677904,1.1355403548674399,-0.5599136852859814,82.8613031979998
Red,70064,1.8307724819602325,-0.26057880466936745,-0.17328838147850995,-1.4740771013704104,47196,1.1355403548674399,-0.6482223865864122,81.87425645001582
Red,70065,-0.10105934870488881,-0.2649433495983778,-0.1926133524023681,-0.30506839017880494,631179,1.1355403548674399,-0.06027305522552544,88.44590190457635
Red,70066,2.740282862354443,-0.21104905369688828,-0.2819233872951453,-2.499124522357826,94155,1.1355403548674399,-1.0261344851813585,77.65024565097892
Red,70067,-0.35511265755693655,-0.28750826049514056,-0.28594296824050197,0.15230609406643683,584750,1.1355403548674399,0.1211521938473163,90.47373381086052
Red,70068,2.8512637194716834,-0.29947948930263596,-0.3209406779146625,-2.1585267254250007,140897,1.1355403548674399,-0.9257702329594221,78.77204007565837
Red,70069,-0.2906887376726927,-0.3604222323965156,-0.31960738791501403,0.1042622518161346,555797,1.1355403548674399,0.12612224319607596,90.52928520018877
Red,70070,3.20954996255805,-0.39608922471215335,-0.3590559879780003,1.0066266561418908,185584,1.1355403548674399,-0.15454356266244035,87.3922186726166
Red,70071,-0.39194839989644537,-0.32995699876170853,-0.29312647513493595,0.7457998886744773,513148,1.1355403548674399,0.2874590651405033,92.33258411734249
Red,70072,0.8145280103572158,0.5744382103259892,0.8230452174424217,1.5484079295116016,227665,1.1355403548674399,-0.19800211160452863,86.90647243500115
Red,70073,-0.514896968125288,-0.31367057654110814,-0.27521796001575194,0.2667998958577445,471672,1.1355403548674399,0.17760261783570036,91.10469323614402
Red,70074,2.9586849150928582,-0.3435111535838943,-0.3509488001185939,0.9729861429172151,275070,1.1355403548674399,-0.14049524859574686,87.5492399231841
Red,70075,-0.5442877689704687,-0.2780779922976415,-0.24946019412371515,1.0594813289212262,428334,1.1355403548674399,0.36484400869447203,93.19753350231885
Red,70076,2.4193007729073863,-0.35802255051631965,-0.33124493698865404,0.9862739136737404,314277,1.1355403548674399,-0.0575638011281734,88.4761838632834
Red,70077,-0.6126457602623381,-0.31288716672998584,-0.2583340897932623,0.7866911195317312,384818,1.1355403548674399,0.3178209225663516,92.67194560939956
Red,70078,-0.9430029932773741,-0.22847026712056112,-0.27886270617636383,1.5605733610764843,360016,1.1355403548674399,0.5448729970982144,95.20975908065938
Red,70079,-0.011697435675943989,-0.33314978459872907,-0.2708141799228786,-0.4073471457605107,337846,1.1355403548674399,-0.06264521544507813,88.41938772198814
Red,70080,-0.5931812129862958,-0.2353477455554153,-0.2508301448682339,-1.8039530952966194,408564,1.1355403548674399,-0.35402065475704214,85.1626171480801
Red,70081,-0.18805657034957948,0.7019839843850727,0.4379288145166093,2.2617707915369047,290932,1.1355403548674399,0.1951189482244986,91.30047730602922
Red,70082,-0.5843600585841433,-0.19664812993179068,-0.2033251323140916,-1.608599452948234,443433,1.1355403548674399,-0.3280565743747104,85.45282367052219
Red,70083,-0.35003519308201053,-0.14920512968900151,-0.10583080018353036,0.43865448410116153,251197,1.1355403548674399,0.11237384696898094,90.3756162005759
Red,70084,-0.44847227529384087,0.26217389069329006,0.6172975151313984,-1.2631697201803789,483519,1.1355403548674399,-0.5819434756939347,82.61507114316566
Red,70085,-1.0064228928791357,-0.3537822449795877,-0.3669978205262527,3.023359717786067,102966,1.1355403548674399,0.9734443442681032,100.0
Red,70086,-0.4588686358392348,-0.32324383433981435,-0.2766608061180662,0.7281391212670678,284857,1.1355403548674399,0.28728720032037836,92.3306631445584
Red,70087,-1.001873697537454,-0.3729233347523062,-0.35265377545046717,0.36962160539059474,82698,1.1355403548674399,0.31052669804221616,92.59041637740329
Red,70088,-0.43576561240502587,-0.2580827561970983,-0.24957130348224782,-0.14907915025562912,310744,1.1355403548674399,0.04145453372993914,89.5829346587683
Red,70089,1.7627850438553965,-0.39045150649754373,-0.3494310220724959,-5.086388198389445,55116,1.1355403548674399,-1.4645982095199046,72.74943534753042
Red,70090,-0.3853800185698735,-0.2886794558224263,-0.22104950566570047,-0.3709960836259728,337164,1.1355403548674399,-0.02106381323572447,88.88415265707339
Red,70091,2.3909431243136807,-0.35805398784186937,-0.3077195935308861,-0.14659961601924457,28376,1.1355403548674399,-0.3424020127954184,85.2924813924335
Red,70092,-0.36840979772001825,-0.2716520336472768,-0.2584479173395432,-0.20255839720205693,364185,1.1355403548674399,0.023592822617449508,89.38329018877396
Red,70094,-0.2610647497452523,-0.26110689112871777,-0.12739277264377982,-0.15329571136374506,390256,1.1355403548674399,-0.015593334922768029,88.94529745650091
Red,70095,-0.8759880693577243,-0.37521374061484136,-0.3268453349075101,-0.5747556288826027,107631,1.1355403548674399,0.049670036576851886,89.67476123133343
Red,70096,-0.611919865266297,-0.3282363986108706,-0.26699406017152266,-0.11365960897442587,243010,1.1355403548674399,0.0986266567551924,90.22196068085226
Red,70097,-1.0812236972557183,-0.36517971316570397,-0.3325222829847576,-0.271652045373963,95259,1.1355403548674399,0.15514200679573836,90.85364579961445
Red,70098,0.006664287276269996,-0.35072731914500294,-0.29928644809209826,-0.1670544984396809,263318,1.1355403548674399,0.006186138621170581,89.18873166193909
Red,70099,-1.0637933007992306,-0.21376532634490483,-0.18037309398622284,-0.4496581733941829,72340,1.1355403548674399,0.03213502136737682,89.47876831689254
Red,70100,-0.016637232722917516,-0.3508673605505472,-0.30576176164952257,0.1367652425190114,287013,1.1355403548674399,0.08729014060146394,90.09524982180636
Red,70101,1.7787431947582188,-0.37645044203568345,-0.33620918097947844,-0.1193362782003299,48387,1.1355403548674399,-0.23203467849676881,86.52608257554377
Red,70102,0.09361333274447167,-0.33125322441111116,-0.27919800192006095,-0.2079709858256868,309678,1.1355403548674399,-0.02697597527204343,88.81807105666971
Red,70103,2.508420685804848,-0.3441977696825758,-0.32157742346603146,-0.16043964824702908,24606,1.1355403548674399,-0.36348325213207666,85.05685151197665
Red,70104,0.14036078379841863,-0.36777310903933724,-0.31898390885923417,-0.3135990540667579,332417,1.1355403548674399,-0.04131866209855341,88.65775953378481
Red,70105,0.85400734358431,-0.3955277246079212,-0.3496603502072353,0.24930486262681575,123010,1.1355403548674399,0.006968097336102583,89.19747179507733
Red,Alewife-01,-0.13171638225174556,-0.24073398605669644,-0.13150883781563602,-0.10083015877985224,190248,1.1355403548674399,-0.02594341187586209,88.8296122562036
Red,Alewife-02,-0.11964904302960079,-0.3660459201700609,-0.30398520281275043,-0.13214407803163325,197147,1.1355403548674399,0.03886508220549066,89.55399176108516
Red,Braintree-01,0.4916317537412791,-0.3748319774319695,-0.33712082157792805,-0.7545414816491343,127404,1.1355403548674399,-0.19794596920774504,86.90709995153522
Red,Braintree-02,0.3411260574416955,-0.37800607454597207,-0.3356838683806746,-0.09775466148915257,94127,1.1355403548674399,-0.010739123743624776,88.99955409585631
